yahoo_player_id,yahoo_name,team_abbr,mlb_person_id,mlb_name,mlb_pos,notes
10100,Yadiel Rivera,HOU,592680,Yadiel Rivera,SS,sfbb_playeridmap
10101,ByungHo Park,N/A,666560,Byung-ho Park,1B,sfbb_playeridmap
10102,Tony Barnette,CHC,501817,Tony Barnette,P,sfbb_playeridmap
10104,Hyun Soo Kim,N/A,547957,Hyun-soo Kim,OF,sfbb_playeridmap
10105,Kenta Maeda,DET,628317,Kenta Maeda,P,sfbb_playeridmap
10106,Seung Hwan Oh,COL,493200,Seung-hwan Oh,P,sfbb_playeridmap
10109,Steven Okert,HOU,595345,Steven Okert,P,sfbb_playeridmap
10110,Yoan Lopez,N/A,661255,Yoan Lopez,P,sfbb_playeridmap
10113,Jake Barrett,NYY,545332,Jake Barrett,P,sfbb_playeridmap
10114,Jimmie Sherfy,SF,642073,Jimmie Sherfy,P,sfbb_playeridmap
10117,Mallex Smith,TOR,605480,Mallex Smith,OF,sfbb_playeridmap
10119,Mike Yastrzemski,ATL,573262,Mike Yastrzemski,OF,sfbb_playeridmap
10121,Tyler Naquin,MIL,571980,Tyler Naquin,OF,sfbb_playeridmap
10122,Erik González,MIA,570481,Erik Gonzalez,SS,sfbb_playeridmap
10123,Adam Plutko,CLE,592644,Adam Plutko,P,sfbb_playeridmap
10124,JaCoby Jones,KC,592444,JaCoby Jones,OF,sfbb_playeridmap
10125,Tony Kemp,CIN,643393,Tony Kemp,2B,sfbb_playeridmap
10130,Nick Wittgren,KC,621295,Nick Wittgren,P,sfbb_playeridmap
10131,Josh Hader,HOU,623352,Josh Hader,P,sfbb_playeridmap
10132,J.T. Chargois,SEA,608638,J.T. Chargois,P,sfbb_playeridmap
10133,Taylor Rogers,MIN,573124,Taylor Rogers,P,sfbb_playeridmap
10135,Gavin Cecchini,NYM,608325,Gavin Cecchini,2B,sfbb_playeridmap
10136,Gabriel Ynoa,BAL,593679,Gabriel Ynoa,P,sfbb_playeridmap
10137,Renato Núñez,DET,600524,Renato Nunez,1B,sfbb_playeridmap
10138,Chad Pinder,CIN,640461,Chad Pinder,OF,sfbb_playeridmap
10139,Jake Thompson,N/A,622097,Jake Thompson,P,sfbb_playeridmap
10140,Roman Quinn,COL,596451,Roman Quinn,OF,sfbb_playeridmap
10141,Zach Eflin,BAL,621107,Zach Eflin,P,sfbb_playeridmap
10142,Willy García,N/A,591994,Willy Garcia,OF,sfbb_playeridmap
10143,Chad Kuhl,WAS,641771,Chad Kuhl,P,sfbb_playeridmap
10144,Trevor Williams,WAS,592866,Trevor Williams,P,sfbb_playeridmap
10145,Tayron Guerrero,BOS,594027,Tayron Guerrero,P,sfbb_playeridmap
10146,Boog Powell,ATH,621471,Boog Powell,OF,sfbb_playeridmap
10147,Ryan Yarbrough,NYY,642232,Ryan Yarbrough,P,sfbb_playeridmap
10148,Blake Snell,LAD,605483,Blake Snell,P,sfbb_playeridmap
10150,Patrick Kivlehan,PIT,623182,Patrick Kivlehan,DH,sfbb_playeridmap
10151,Dwight Smith Jr.,CIN,596105,Dwight Smith Jr.,OF,sfbb_playeridmap
10152,Reynaldo López,ATL,625643,Reynaldo Lopez,P,sfbb_playeridmap
10153,Austin Voth,CHW,608723,Austin Voth,P,sfbb_playeridmap
10154,Johan Camargo,PHI,622666,Johan Camargo,SS,sfbb_playeridmap
10155,Chance Sisco,MIN,642082,Chance Sisco,C,sfbb_playeridmap
10156,David Hess,TB,605276,David Hess,P,sfbb_playeridmap
10157,Trey Mancini,LAA,641820,Trey Mancini,1B,sfbb_playeridmap
10159,Andrew Benintendi,CHW,643217,Andrew Benintendi,OF,sfbb_playeridmap
10160,Sam Travis,SEA,607752,Sam Travis,1B,sfbb_playeridmap
10163,Ty Buttrey,SEA,621142,Ty Buttrey,P,sfbb_playeridmap
10164,Mark Zagunis,CHC,657145,Mark Zagunis,OF,sfbb_playeridmap
10165,Duane Underwood Jr.,PIT,621249,Duane Underwood Jr.,P,sfbb_playeridmap
10166,Willson Contreras,BOS,575929,Willson Contreras,1B,sfbb_playeridmap
10168,Carson Fulmer,PIT,608334,Carson Fullmer,P,sfbb_playeridmap
10171,Amir Garrett,SF,607237,Amir Garrett,P,sfbb_playeridmap
10174,Alex Blandino,SEA,607468,Alex Blandino,1B,sfbb_playeridmap
10175,Ryan McMahon,NYY,641857,Ryan McMahon,3B,sfbb_playeridmap
10176,Antonio Senzatela,COL,622608,Antonio Senzatela,P,sfbb_playeridmap
10178,Sam Moll,CIN,594580,Sam Moll,P,sfbb_playeridmap
10179,Michael Fulmer,SF,605242,Michael Fulmer,P,sfbb_playeridmap
10180,Spencer Turnbull,PHI,605513,Spencer Turnbull,P,sfbb_playeridmap
10183,Alex Bregman,CHC,608324,Alex Bregman,3B,sfbb_playeridmap
10184,AJ Reed,CHW,607223,A.J. Reed,DH,sfbb_playeridmap
10185,Joe Musgrove,SD,605397,Joe Musgrove,P,sfbb_playeridmap
10186,J.D. Davis,LAA,605204,J.D. Davis,1B,sfbb_playeridmap
10187,Victor Alcantara,DET,622505,Victor Alcantara,P,sfbb_playeridmap
10188,José De León,TOR,592254,Jose De Leon,P,sfbb_playeridmap
10189,Jharel Cotton,MIN,605194,Jharel Cotton,P,sfbb_playeridmap
10190,Chase De Jong,PIT,608328,Chase De Jong,P,sfbb_playeridmap
10191,Jarlin García,PIT,606424,Jarlin Garcia,P,sfbb_playeridmap
10192,Austin Dean,SF,621573,Austin Dean,OF,sfbb_playeridmap
10193,Brian Anderson,SEA,605119,Brian Anderson,OF,sfbb_playeridmap
10194,Brett Phillips,CHW,621433,Brett Phillips,OF,sfbb_playeridmap
10195,Tyrone Taylor,NYM,621438,Tyrone Taylor,OF,sfbb_playeridmap
10197,Stephen Gonsalves,LAD,624427,Stephen Gonsalves,P,sfbb_playeridmap
10198,Taylor Williams,SEA,592865,Taylor Williams,P,sfbb_playeridmap
10199,Robert Gsellman,WAS,607229,Robert Gsellman,P,sfbb_playeridmap
10200,James Kaprielian,ATH,621076,James Kaprielian,P,sfbb_playeridmap
10203,Tyler Wade,TEX,642180,Tyler Wade,OF,sfbb_playeridmap
10205,Matt Chapman,SF,656305,Matt Chapman,3B,sfbb_playeridmap
10206,Dillon Overton,SD,592614,Dillon Overton,P,sfbb_playeridmap
10207,Harold Ramirez,TB,623912,Harold Ramirez,DH,sfbb_playeridmap
10208,Stephen Tarpley,NYM,605501,Stephen Tarpley,P,sfbb_playeridmap
10209,Jose Rondon,N/A,602922,Jose Rondon,DH,sfbb_playeridmap
10211,Carlos Asuaje,TEX,641319,Carlos Asuaje,2B,sfbb_playeridmap
10212,Tyler Beede,CHC,595881,Tyler Beede,P,sfbb_playeridmap
10213,Sam Coonrod,NYM,656322,Sam Coonrod,P,sfbb_playeridmap
10214,Edwin Díaz,LAD,621242,Edwin Diaz,P,sfbb_playeridmap
10215,Tyler O'Neill,BAL,641933,Tyler O'Neill,OF,sfbb_playeridmap
10216,Charlie Tilson,PIT,605508,Charles Tilson,OF,sfbb_playeridmap
10217,Luke Weaver,NYM,596133,Luke Weaver,P,sfbb_playeridmap
10218,Brent Honeywell,SF,641703,Brent Honeywell,P,sfbb_playeridmap
10220,Andrew Velazquez,TEX,623205,Andrew Velazquez,SS,sfbb_playeridmap
10221,Dillon Tate,BAL,622253,Dillon Tate,P,sfbb_playeridmap
10222,Lewis Brinson,SF,621446,Lewis Brinson,OF,sfbb_playeridmap
10223,Ryan Cordell,NYM,641477,Ryan Cordell,OF,sfbb_playeridmap
10225,Conner Greene,BAL,641632,Conner Greene,P,sfbb_playeridmap
10227,Victor Robles,SEA,645302,Victor Robles,OF,sfbb_playeridmap
10228,Drew Ward,WAS,608380,Drew Ward,3B,sfbb_playeridmap
10229,Erick Fedde,CHW,607200,Erick Fedde,P,sfbb_playeridmap
10230,Brendan Rodgers,BOS,663898,Brendan Rodgers,2B,sfbb_playeridmap
10233,Amed Rosario,NYY,642708,Amed Rosario,3B,sfbb_playeridmap
10234,Dansby Swanson,CHC,621020,Dansby Swanson,SS,sfbb_playeridmap
10235,Rafael Devers,SF,646240,Rafael Devers,1B,sfbb_playeridmap
10236,Gleyber Torres,DET,650402,Gleyber Torres,2B,sfbb_playeridmap
10237,Ozzie Albies,ATL,645277,Ozzie Albies,2B,sfbb_playeridmap
10239,Jorge Mateo,ATL,622761,Jorge Mateo,SS,sfbb_playeridmap
10240,Anthony Alford,N/A,546990,Anthony Alford,OF,sfbb_playeridmap
10242,Francis Martes,HOU,642564,Francis Martes,P,sfbb_playeridmap
10243,Anderson Espinoza,SD,659262,Anderson Espinoza,P,sfbb_playeridmap
10244,Tyler Goeddel,N/A,595963,Tyler Goeddel,OF,sfbb_playeridmap
10245,Aledmys Díaz,N/A,649557,Aledmys Diaz,SS,sfbb_playeridmap
10246,Matt Bowman,MIN,621199,Matt Bowman,P,sfbb_playeridmap
10247,Jabari Blash,N/A,518466,Jabari Blash,OF,sfbb_playeridmap
10248,Joey Rickard,SF,572073,Joey Rickard,OF,sfbb_playeridmap
10249,Tyler White,N/A,643603,Tyler White,1B,sfbb_playeridmap
10251,Dae-Ho Lee,N/A,493193,Dae-Ho Lee,1B,sfbb_playeridmap
10252,Tony Wolters,PIT,547172,Tony Wolters,DH,sfbb_playeridmap
10254,Colin Walsh,MIL,595023,Colin Walsh,3B,sfbb_playeridmap
10255,Jeremy Hazelbaker,N/A,571757,Jeremy Hazelbaker,OF,sfbb_playeridmap
10256,Luis Cessa,CIN,570666,Luis Cessa,P,sfbb_playeridmap
10258,Ross Stripling,ATH,548389,Ross Stripling,P,sfbb_playeridmap
10259,John Gant,MIN,607231,John Gant,P,sfbb_playeridmap
10260,Tim Melville,COL,543532,Tim Melville,P,sfbb_playeridmap
10261,Joe Biagini,TOR,607352,Joe Biagini,P,sfbb_playeridmap
10262,Christian Villanueva,N/A,570799,Christian Villanueva,3B,sfbb_playeridmap
10263,Luis Perdomo,WAS,606131,Luis Perdomo,P,sfbb_playeridmap
10264,Chris Devenski,PIT,606965,Chris Devenski,P,sfbb_playeridmap
10269,Derek Law,ARI,571882,Derek Law,P,sfbb_playeridmap
10270,Marco Hernández,BOS,593523,Marco Hernandez,2B,sfbb_playeridmap
10274,Carlos Estévez,KC,608032,Carlos Estevez,P,sfbb_playeridmap
10275,César Vargas,N/A,570714,Cesar Vargas,P,sfbb_playeridmap
10278,Kevan Smith,ATL,607345,Kevan Smith,C,sfbb_playeridmap
10280,Andrew Triggs,SF,592811,Andrew Triggs,P,sfbb_playeridmap
10282,Tim Adleman,N/A,534947,Tim Adleman,P,sfbb_playeridmap
10283,Ben Gamel,ATL,592325,Ben Gamel,OF,sfbb_playeridmap
10285,Albert Suárez,BAL,544150,Albert Suarez,P,sfbb_playeridmap
10287,J.B. Wendelken,SD,605525,J.B. Wendelken,P,sfbb_playeridmap
10288,Cody Reed,CIN,642003,Cody Reed,P,sfbb_playeridmap
10290,Warwick Saupold,N/A,599683,Warwick Saupold,P,sfbb_playeridmap
10293,Chad Green,TOR,643338,Chad Green,P,sfbb_playeridmap
10294,Taylor Motter,N/A,600301,Taylor Motter,2B,sfbb_playeridmap
10296,Mike Clevinger,PIT,605182,Mike Clevinger,P,sfbb_playeridmap
10297,Alec Mills,CHC,621219,Alec Mills,P,sfbb_playeridmap
10298,Whit Merrifield,N/A,593160,Whit Merrifield,2B,sfbb_playeridmap
10304,Ty Kelly,N/A,571841,Ty Kelly,2B,sfbb_playeridmap
10305,Ryan Merritt,CLE,607320,Ryan Merritt,P,sfbb_playeridmap
10306,Jared Hoying,N/A,592419,Jared Hoying,DH,sfbb_playeridmap
10309,Richard Bleier,WAS,542947,Richard Bleier,P,sfbb_playeridmap
10310,Brett Eibner,TEX,518649,Brett Eibner,P,sfbb_playeridmap
10311,Chris Stratton,LAD,608717,Chris Stratton,P,sfbb_playeridmap
10313,Jacob Barnes,WAS,606930,Jacob Barnes,P,sfbb_playeridmap
10314,Jason Coats,N/A,605183,Jason Coats,OF,sfbb_playeridmap
10315,Daniel Mengden,ATH,596043,Daniel Mengden,P,sfbb_playeridmap
10316,Ryan Schimpf,N/A,572114,Ryan Schimpf,3B,sfbb_playeridmap
10317,Adrian Sampson,TEX,592716,Adrian Sampson,P,sfbb_playeridmap
10318,Jacob Stallings,BAL,607732,Jacob Stallings,C,sfbb_playeridmap
10321,Edubray Ramos,TEX,591693,Edubray Ramos,P,sfbb_playeridmap
10322,Adam Frazier,LAA,624428,Adam Frazier,2B,sfbb_playeridmap
10324,Mauricio Cabrera,ATL,606291,Mauricio Cabrera,P,sfbb_playeridmap
10325,Brock Stewart,LAD,592779,Brock Stewart,P,sfbb_playeridmap
10326,Seth Lugo,KC,607625,Seth Lugo,P,sfbb_playeridmap
10327,Shawn Morimando,CLE,596049,Shawn Morimando,P,sfbb_playeridmap
10328,Jeimer Candelario,LAA,600869,Jeimer Candelario,3B,sfbb_playeridmap
10330,Ariel Miranda,N/A,664641,Ariel Miranda,P,sfbb_playeridmap
10331,Ronnier Mustelier,N/A,608589,Ronnier Mustelier,3B,sfbb_playeridmap
10334,Steven Brault,CHC,643230,Steven Brault,P,sfbb_playeridmap
10335,Brooks Pounders,NYM,572044,Brooks Pounders,P,sfbb_playeridmap
10336,José Leclerc,ATH,600917,Jose Leclerc,P,sfbb_playeridmap
10337,Omar Narváez,CHW,553882,Omar Narvaez,C,sfbb_playeridmap
10338,Dylan Floro,ARI,571670,Dylan Floro,P,sfbb_playeridmap
10341,Andrew Toles,LAD,592808,Andrew Toles,OF,sfbb_playeridmap
10343,Ryon Healy,MIL,592387,Ryon Healy,1B,sfbb_playeridmap
10344,Yuli Gurriel,SD,493329,Yulieski Gurriel,DH,sfbb_playeridmap
10345,Mike Freeman,CLE,502273,Mike Freeman,SS,sfbb_playeridmap
10347,Koda Glover,WAS,606983,Koda Glover,P,sfbb_playeridmap
10348,Grant Dayton,LAA,594795,Grant Dayton,P,sfbb_playeridmap
10349,Bruce Maxwell,NYM,622194,Bruce Maxwell,C,sfbb_playeridmap
10350,Mike Mayers,LAA,594577,Mike Mayers,P,sfbb_playeridmap
10351,Josh Smoker,N/A,519294,Josh Smoker,P,sfbb_playeridmap
10352,Guillermo Heredia,N/A,628338,Guillermo Heredia,OF,sfbb_playeridmap
10354,Max Moroff,STL,621559,Max Moroff,2B,sfbb_playeridmap
10355,Matt Strahm,KC,621381,Matt Strahm,P,sfbb_playeridmap
10357,James Hoyt,MIA,624586,James Hoyt,P,sfbb_playeridmap
10359,Danny Barnes,TOR,592130,Danny Barnes,P,sfbb_playeridmap
10362,Austin Brice,PHI,592169,Austin Brice,P,sfbb_playeridmap
10363,T.J. Rivera,NYM,608061,T.J. Rivera,3B,sfbb_playeridmap
10364,Jandel Gustave,ARI,594311,Jandel Gustave,P,sfbb_playeridmap
10365,Ben Heller,CHC,621294,Ben Heller,P,sfbb_playeridmap
10366,Teoscar Hernández,LAD,606192,Teoscar Hernandez,OF,sfbb_playeridmap
10369,Mitch Haniger,SEA,571745,Mitch Haniger,OF,sfbb_playeridmap
10370,Brent Suter,LAA,608718,Brent Suter,P,sfbb_playeridmap
10372,Felix Peña,NYM,570240,Felix Pena,P,sfbb_playeridmap
10373,Parker Bridwell,ATH,592170,Parker Bridwell,P,sfbb_playeridmap
10377,Stephen Cardullo,N/A,506924,Stephen Cardullo,OF,sfbb_playeridmap
10378,Dan Altavilla,MIN,656186,Dan Altavilla,P,sfbb_playeridmap
10380,Joey Wendle,N/A,621563,Joey Wendle,2B,sfbb_playeridmap
10383,Ty Blach,COL,621389,Ty Blach,P,sfbb_playeridmap
10384,Juan Minaya,MIN,573668,Juan Minaya,P,sfbb_playeridmap
10386,Yohander Méndez,TEX,622795,Yohander Mendez,P,sfbb_playeridmap
10390,Jonathan Holder,TEX,656547,Jonathan Holder,P,sfbb_playeridmap
10391,Wandy Peralta,SD,593974,Wandy Peralta,P,sfbb_playeridmap
10392,Ray Black,MIL,605143,Ray Black,P,sfbb_playeridmap
10393,Joe Mantiply,TOR,573009,Joe Mantiply,P,sfbb_playeridmap
10395,Carson Kelly,CHC,608348,Carson Kelly,C,sfbb_playeridmap
10398,David Paulino,PHI,600944,David Paulino,P,sfbb_playeridmap
10399,José Martínez,NYM,500874,Jose Martinez,DH,sfbb_playeridmap
10401,Kevin McCarthy,BOS,641838,Kevin McCarthy,P,sfbb_playeridmap
10402,German Márquez,SD,608566,German Marquez,P,sfbb_playeridmap
10403,Pat Valaika,ATL,642162,Pat Valaika,2B,sfbb_playeridmap
10404,Matt Koch,ARI,571863,Matt Koch,P,sfbb_playeridmap
10406,Joely Rodriguez,BOS,570257,Joely Rodriguez,P,sfbb_playeridmap
10408,José M. Torres,N/A,600526,Jose Torres,P,sfbb_playeridmap
10410,Spencer Kieboom,WAS,571851,Spencer Kieboom,C,sfbb_playeridmap
10412,Michael Kopech,LAD,656629,Michael Kopech,P,sfbb_playeridmap
10413,Anthony Banda,MIN,607455,Anthony Banda,P,sfbb_playeridmap
10414,Alex Young,CIN,622065,Alex Young,P,sfbb_playeridmap
10415,Taylor Clarke,ARI,664199,Taylor Clarke,P,sfbb_playeridmap
10416,Domingo Leyba,SD,642736,Domingo Leyba,2B,sfbb_playeridmap
10417,Dawel Lugo,DET,608475,Dawel Lugo,3B,sfbb_playeridmap
10418,Brad Keller,PHI,641745,Brad Keller,P,sfbb_playeridmap
10420,Austin Riley,ATL,663586,Austin Riley,3B,sfbb_playeridmap
10421,Travis Demeritte,ATL,641513,Travis Demeritte,OF,sfbb_playeridmap
10422,Kolby Allard,CLE,663465,Kolby Allard,P,sfbb_playeridmap
10423,Mike Soroka,ARI,647336,Mike Soroka,P,sfbb_playeridmap
10424,Ian Anderson,ATL,666120,Ian Anderson,P,sfbb_playeridmap
10425,Kevin Maitan,LAA,670867,Kevin Maitan,SS,sfbb_playeridmap
10426,Joey Wentz,ATL,666214,Joey Wentz,P,sfbb_playeridmap
10428,Jomar Reyes,BAL,655997,Jomar Reyes,3B,sfbb_playeridmap
10429,Ryan Mountcastle,BAL,663624,Ryan Mountcastle,1B,sfbb_playeridmap
10431,Keegan Akin,BAL,669211,Keegan Akin,P,sfbb_playeridmap
10432,Tanner Scott,LAD,656945,Tanner Scott,P,sfbb_playeridmap
10433,Michael Chavis,CIN,656308,Michael Chavis,2B,sfbb_playeridmap
10435,Travis Lakins Sr.,BAL,664042,Travis Lakins,P,sfbb_playeridmap
10437,Jay Groome,SD,666130,Jay Groome,P,sfbb_playeridmap
10438,Dylan Cease,TOR,656302,Dylan Cease,P,sfbb_playeridmap
10439,Eloy Jimenez,TOR,650391,Eloy Jimenez,DH,sfbb_playeridmap
10440,Ian Happ,CHC,664023,Ian Happ,OF,sfbb_playeridmap
10444,Bryan Hudson,NYM,663542,Bryan Hudson,P,sfbb_playeridmap
10449,Spencer Adams,CHW,656181,Spencer Adams,P,sfbb_playeridmap
10450,Zack Collins,CLE,641470,Zack Collins,C,sfbb_playeridmap
10451,Dane Dunning,SEA,641540,Dane Dunning,P,sfbb_playeridmap
10452,Vladimir Gutierrez,BOS,661269,Vladimir Gutierrez,P,sfbb_playeridmap
10453,Nick Senzel,LAD,669222,Nick Senzel,3B,sfbb_playeridmap
10455,Tyler Mahle,SF,641816,Tyler Mahle,P,sfbb_playeridmap
10456,Tyler Stephenson,CIN,663886,Tyler Stephenson,C,sfbb_playeridmap
10457,Francisco Mejia,TB,642336,Francisco Mejia,C,sfbb_playeridmap
10458,Brady Aiken,CLE,656184,Brady Aiken,P,sfbb_playeridmap
10459,Yu Chang,TB,644374,Yu Chang,SS,sfbb_playeridmap
10460,Greg Allen,NYY,656185,Greg Allen,OF,sfbb_playeridmap
10461,Bobby Bradley,CLE,656252,Bobby Bradley,1B,sfbb_playeridmap
10462,Triston McKenzie,SD,663474,Triston McKenzie,P,sfbb_playeridmap
10463,Nolan Jones,CLE,666134,Nolan Jones,OF,sfbb_playeridmap
10464,Will Benson,CIN,666181,Will Benson,OF,sfbb_playeridmap
10465,Yandy Díaz,TB,650490,Yandy Diaz,1B,sfbb_playeridmap
10466,Riley Pint,SD,666207,Riley Pint,P,sfbb_playeridmap
10467,Peter Lambert,HOU,663567,Peter Lambert,P,sfbb_playeridmap
10468,Joe Jiménez,ATL,641729,Joe Jimenez,P,sfbb_playeridmap
10469,Tyler Alexander,TEX,641302,Tyler Alexander,P,sfbb_playeridmap
10470,Christin Stewart,BOS,621514,Christin Stewart,OF,sfbb_playeridmap
10471,Mike Gerber,SF,595222,Michael Gerber,OF,sfbb_playeridmap
10473,Beau Burrows,PIT,663366,Beau Burrows,P,sfbb_playeridmap
10474,Matt Manning,PHI,666159,Matt Manning,P,sfbb_playeridmap
10475,Adam Ravenelle,DET,605435,Adam Ravenelle,P,sfbb_playeridmap
10476,Jose Azocar,ATL,640492,Jose Azocar,OF,sfbb_playeridmap
10477,Derek Fisher,MIN,605233,Derek Fisher,OF,sfbb_playeridmap
10478,Garrett Stubbs,PHI,596117,Garrett Stubbs,DH,sfbb_playeridmap
10479,Forrest Whitley,TB,666215,Forrest Whitley,P,sfbb_playeridmap
10480,Kyle Tucker,LAD,663656,Kyle Tucker,OF,sfbb_playeridmap
10481,Daz Cameron,MIL,663662,Daz Cameron,OF,sfbb_playeridmap
10482,Franklin Perez,DET,658530,Franklin Perez,P,sfbb_playeridmap
10484,Jonathan Arauz,BOS,660620,Jonathan Arauz,3B,sfbb_playeridmap
10485,Ryan O'Hearn,PIT,656811,Ryan O'Hearn,1B,sfbb_playeridmap
10486,Eric Skoglund,KC,607215,Eric Skoglund,P,sfbb_playeridmap
10489,Foster Griffin,WAS,656492,Foster Griffin,P,sfbb_playeridmap
10492,Josh Staumont,CIN,622251,Josh Staumont,P,sfbb_playeridmap
10494,Jake Junis,TEX,596001,Jake Junis,P,sfbb_playeridmap
10496,Taylor Ward,BAL,621493,Taylor Ward,OF,sfbb_playeridmap
10497,Matt Thaiss,BOS,642136,Matt Thaiss,C,sfbb_playeridmap
10498,Jahmai Jones,DET,663330,Jahmai Jones,OF,sfbb_playeridmap
10499,Brandon Marsh,PHI,669016,Brandon Marsh,OF,sfbb_playeridmap
10501,Jaime Barria,LAA,642545,Jaime Barria,P,sfbb_playeridmap
10502,David Fletcher,ATL,664058,David Fletcher,2B,sfbb_playeridmap
10504,Cody Bellinger,NYY,641355,Cody Bellinger,OF,sfbb_playeridmap
10505,Alex Verdugo,SD,657077,Alex Verdugo,OF,sfbb_playeridmap
10506,Willie Calhoun,NYY,641432,Willie Calhoun,DH,sfbb_playeridmap
10507,Yadier Alvarez,LAD,665751,Yadier Alvarez,P,sfbb_playeridmap
10508,Yusniel Diaz,LAD,666783,Yusniel Diaz,DH,sfbb_playeridmap
10509,Walker Buehler,SD,621111,Walker Buehler,P,sfbb_playeridmap
10511,Gavin Lux,TB,666158,Gavin Lux,OF,sfbb_playeridmap
10513,Braxton Garrett,MIA,666129,Braxton Garrett,P,sfbb_playeridmap
10514,Luis Castillo,SEA,622491,Luis Castillo,P,sfbb_playeridmap
10515,Stone Garrett,WAS,656448,Stone Garrett,DH,sfbb_playeridmap
10517,JT Riddle,CIN,595375,J.T. Riddle,DH,sfbb_playeridmap
10518,Corey Ray,KC,641999,Corey Ray,DH,sfbb_playeridmap
10519,Luis Ortiz,NYM,656814,Luis Ortiz,P,sfbb_playeridmap
10520,Phil Bickford,DET,641360,Phil Bickford,P,sfbb_playeridmap
10521,Jacob Nottingham,SEA,641924,Jacob Nottingham,DH,sfbb_playeridmap
10522,Trent Grisham,NYY,663757,Trent Grisham,OF,sfbb_playeridmap
10523,Isan Diaz,DET,656371,Isan Diaz,2B,sfbb_playeridmap
10524,Mauricio Dubon,ATL,643289,Mauricio Dubon,SS,sfbb_playeridmap
10528,Daniel Palka,BOS,594953,Daniel Palka,OF,sfbb_playeridmap
10529,Fernando Romero,N/A,622864,Fernando Romero,P,sfbb_playeridmap
10532,Alex Kirilloff,MIN,666135,Alex Kirilloff,OF,sfbb_playeridmap
10533,Ben Rortvedt,NYM,666163,Ben Rortvedt,C,sfbb_playeridmap
10534,Justin Dunn,CHW,643290,Justin Dunn,P,sfbb_playeridmap
10537,Thomas Szapucki,SF,663378,Thomas Szapucki,P,sfbb_playeridmap
10538,Anthony Kay,CHW,641743,Anthony Kay,P,sfbb_playeridmap
10541,Chance Adams,KC,664856,Chance Adams,P,sfbb_playeridmap
10542,Justus Sheffield,SEA,656954,Justus Sheffield,P,sfbb_playeridmap
10543,Blake Rutherford,CHW,666164,Blake Rutherford,OF,sfbb_playeridmap
10544,Miguel Andújar,SD,609280,Miguel Andujar,OF,sfbb_playeridmap
10545,Domingo Acevedo,ATH,642758,Domingo Acevedo,P,sfbb_playeridmap
10546,Albert Abreu,CIN,656061,Albert Abreu,SS,sfbb_playeridmap
10547,Max Schrock,KC,621011,Max Schrock,DH,sfbb_playeridmap
10548,A.J. Puk,ARI,640462,A.J. Puk,P,sfbb_playeridmap
10549,Grant Holmes,ATL,656550,Grant Holmes,P,sfbb_playeridmap
10550,Richie Martin,TEX,621006,Richie Martin,2B,sfbb_playeridmap
10551,Yairo Munoz,ARI,622168,Yairo Munoz,2B,sfbb_playeridmap
10555,Andrew Knapp,SF,595284,Andrew Knapp,C,sfbb_playeridmap
10556,Rhys Hoskins,CLE,656555,Rhys Hoskins,1B,sfbb_playeridmap
10557,Mickey Moniak,COL,666160,Mickey Moniak,OF,sfbb_playeridmap
10558,Scott Kingery,CHC,664068,Scott Kingery,2B,sfbb_playeridmap
10561,Dylan Cozens,MIL,622226,Dylan Cozens,OF,sfbb_playeridmap
10562,Franklyn Kilome,NYM,642584,Franklyn Kilome,P,sfbb_playeridmap
10564,Kevin Newman,KC,621028,Kevin Newman,3B,sfbb_playeridmap
10565,Mitch Keller,PIT,656605,Mitch Keller,P,sfbb_playeridmap
10566,Ke'Bryan Hayes,CIN,663647,Ke'Bryan Hayes,3B,sfbb_playeridmap
10567,Cole Tucker,SEA,657061,Cole Tucker,3B,sfbb_playeridmap
10569,Clay Holmes,NYM,605280,Clay Holmes,P,sfbb_playeridmap
10570,Luis Urías,N/A,649966,Luis Urias,2B,sfbb_playeridmap
10572,Josh Naylor,SEA,647304,Josh Naylor,1B,sfbb_playeridmap
10573,Cal Quantrill,TEX,615698,Cal Quantrill,P,sfbb_playeridmap
10574,Adrian Morejon,SD,670970,Adrian Morejon,P,sfbb_playeridmap
10575,Chris Paddack,MIA,663978,Chris Paddack,P,sfbb_playeridmap
10576,Eric Lauer,TOR,641778,Eric Lauer,P,sfbb_playeridmap
10577,Bryan Reynolds,PIT,668804,Bryan Reynolds,OF,sfbb_playeridmap
10578,Aramís García,ARI,605244,Aramis Garcia,C,sfbb_playeridmap
10579,Chris Shaw,BAL,622046,Chris Shaw,1B,sfbb_playeridmap
10581,Andrew Suarez,STL,605498,Andrew Suarez,P,sfbb_playeridmap
10583,Steven Duggar,LAD,621453,Steven Duggar,OF,sfbb_playeridmap
10584,Kyle Lewis,ARI,641786,Kyle Lewis,DH,sfbb_playeridmap
10585,Luiz Gohara,LAA,627894,Luiz Gohara,P,sfbb_playeridmap
10587,Nick Neidert,CHC,663734,Nick Neidert,P,sfbb_playeridmap
10589,Andrew Moore,SD,621058,Andrew Moore,P,sfbb_playeridmap
10591,Harrison Bader,SF,664056,Harrison Bader,OF,sfbb_playeridmap
10592,Jack Flaherty,DET,656427,Jack Flaherty,P,sfbb_playeridmap
10593,Magneuris Sierra,ATL,642423,Magneuris Sierra,OF,sfbb_playeridmap
10594,Edmundo Sosa,PHI,624641,Edmundo Sosa,2B,sfbb_playeridmap
10595,Delvin Perez,STL,666206,Delvin Perez,SS,sfbb_playeridmap
